customer_id,transaction_id,order_id,timestamp,amount,transaction_status,payment_method,bank,failure_reason,checkout_started,checkout_completed,cart_value,subscription_id,subscription_status,subscription_amount,renewal_date,invoice_id,invoice_amount,invoice_due_date,invoice_status,mandate_id,mandate_status,retry_count,payment_method_id,payment_method_expiry,product_id,product_category,product_price,promise_date,promise_status
C01806,T025225,O025225,2026-03-02T17:07:07,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,17052.35,,,,,,,,,,,,PM00001,2027-12-31,P00399,Cloud Services,14999.0,,
C02483,T025226,O025226,2026-03-02T17:08:53,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5857.15,S01038,ACTIVE,999.0,2026-09-26,,,,,,,,PM04040,2027-06-26,P00075,Cloud Services,4999.0,,
C00155,T025227,O025227,2026-03-02T17:15:27,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,72632.29,,,,,,,,,,,,PM00316,2026-09-30,P00001,Electronics,65000.0,,
C00954,T025228,O025228,2026-03-02T17:17:39,65000.0,SUCCESS,UPI,ICICI_BANK,,True,True,71987.66,S00514,PAST_DUE,499.0,2026-09-22,,,,,M00514,ACTIVE,0.0,PM00514,2026-09-08,P00001,Electronics,65000.0,,
C00744,T025229,O025229,2026-03-02T17:28:10,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1010.52,,,,,,,,,,,,PM00001,2027-12-31,P00039,Software,999.0,,
C04017,T025230,O025230,2026-03-02T17:34:19,65000.0,SUCCESS,MANDATE,AXIS_BANK,,True,True,66406.54,,,,,,,,,M01893,ACTIVE,0.0,PM01893,2026-12-15,P00001,Electronics,65000.0,,
C02783,T025231,O025231,2026-03-02T17:37:30,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,56186.62,S00493,ACTIVE,999.0,2026-09-25,,,,,,,,PM04373,2028-05-07,P00312,Electronics,45000.0,,
C03804,T025232,O025232,2026-03-02T17:41:06,65000.0,PENDING,UPI,HDFC_BANK,,True,False,79894.91,,,,,INV09825,50000.0,2026-07-31,PAID,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C03527,T025233,O025233,2026-03-02T17:53:20,2499.0,SUCCESS,CARD,KOTAK_BANK,,True,True,2834.36,S01441,PAST_DUE,499.0,2026-08-30,,,,,,,,PM01441,2027-02-11,P00077,Cloud Services,2499.0,,
C01278,T025234,O025234,2026-03-02T17:53:31,85000.0,SUCCESS,UPI,HDFC_BANK,,True,True,94921.61,,,,,,,,,,,,PM00001,2027-12-31,P00378,Electronics,85000.0,,
C02554,T025235,O025235,2026-03-02T17:56:15,45000.0,SUCCESS,UPI,SBI,,True,True,50673.64,S01338,ACTIVE,2999.0,2026-08-04,,,,,,,,PM04520,2028-06-14,P00423,Electronics,45000.0,,
C00681,T025236,O025236,2026-03-02T17:56:41,999.0,SUCCESS,CARD,ICICI_BANK,,True,True,1024.74,,,,,,,,,,,,PM03625,2026-10-24,P00237,Accessories,999.0,,
C03887,T025237,O025237,2026-03-02T18:04:45,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3099.92,,,,,,,,,,,,PM00001,2027-12-31,P00254,Accessories,2999.0,,
C01013,T025238,O025238,2026-03-02T18:06:39,4999.0,SUCCESS,CARD,KOTAK_BANK,,True,True,5355.32,S02028,ACTIVE,299.0,2026-09-06,,,,,M02028,ACTIVE,0.0,PM04881,2028-10-23,P00233,Software,4999.0,,
C04930,T025239,O025239,2026-03-02T18:07:41,2499.0,SUCCESS,UPI,KOTAK_BANK,,True,True,3058.88,S00338,ACTIVE,499.0,2026-08-07,INV09805,120000.0,2026-07-21,OVERDUE,,,,PM00338,2028-12-29,P00002,Accessories,2499.0,2026-09-10,PENDING
C04886,T025240,O025240,2026-03-02T18:09:26,799.0,SUCCESS,UPI,HDFC_BANK,,True,True,945.98,,,,,,,,,,,,PM00001,2027-12-31,P00187,Office Supplies,799.0,,
C00797,T025241,O025241,2026-03-02T18:15:39,65000.0,SUCCESS,UPI,ICICI_BANK,,True,True,76856.63,,,,,INV09614,50000.0,2026-09-03,ISSUED,,,,PM03409,2027-08-30,P00001,Electronics,65000.0,,
C00035,T025242,O025242,2026-03-02T18:21:10,120000.0,PENDING,UPI,KOTAK_BANK,,True,False,146436.2,S00052,ACTIVE,299.0,2026-09-24,,,,,,,,PM00052,2029-05-01,P00176,Electronics,120000.0,,
C00517,T025243,O025243,2026-03-02T18:24:55,85000.0,SUCCESS,CARD,SBI,,True,True,103036.02,,,,,,,,,,,,PM03708,2026-09-30,P00174,Electronics,85000.0,,
C02023,T025244,O025244,2026-03-02T18:24:55,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,539.47,,,,,,,,,,,,PM00001,2027-12-31,P00066,Accessories,499.0,,
C03887,T025245,O025245,2026-03-02T18:31:08,15000.0,FAILED,UPI,HDFC_BANK,insufficient_funds,True,False,16238.43,,,,,INV09484,250000.0,2026-06-04,OVERDUE,,,,PM00001,2027-12-31,P00169,Electronics,15000.0,2026-08-15,UNFULFILLED
C04246,T025246,O025246,2026-03-02T18:31:23,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,56110.47,,,,,,,,,,,,PM00001,2027-12-31,P00441,Electronics,45000.0,,
C02425,T025247,O025247,2026-03-02T18:35:49,999.0,SUCCESS,UPI,KOTAK_BANK,,True,True,1105.61,,,,,,,,,M01296,ACTIVE,0.0,PM03816,2026-09-27,P00137,Accessories,999.0,,
C04354,T025248,O025248,2026-03-02T18:38:21,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2724.2,,,,,INV09543,25000.0,2026-06-27,OVERDUE,,,,PM00001,2027-12-31,P00419,Software,2499.0,2026-08-15,UNFULFILLED
C04439,T025249,O025249,2026-03-02T18:40:08,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2643.56,,,,,INV09671,120000.0,2026-09-30,ISSUED,,,,PM00001,2027-12-31,P00055,Software,2499.0,,
C02986,T025250,O025250,2026-03-02T18:40:55,299.0,SUCCESS,CARD,SBI,,True,True,342.19,,,,,INV09515,50000.0,2026-06-18,OVERDUE,,,,PM04451,2027-04-03,P00012,Hardware,299.0,2026-08-15,UNFULFILLED
C01668,T025251,O025251,2026-03-02T18:44:27,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1578.95,,,,,,,,,,,,PM01819,2028-10-09,P00003,Accessories,1299.0,,
C03723,T025252,O025252,2026-03-02T18:48:37,1299.0,SUCCESS,CARD,HDFC_BANK,,True,True,1468.99,,,,,,,,,,,,PM04820,2027-04-25,P00003,Accessories,1299.0,,
C03361,T025253,O025253,2026-03-02T19:05:30,2999.0,SUCCESS,UPI,AXIS_BANK,,True,True,3566.4,,,,,,,,,,,,PM03978,2026-11-03,P00217,Accessories,2999.0,,
C02329,T025254,O025254,2026-03-02T19:05:42,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1058.38,,,,,,,,,,,,PM00001,2027-12-31,P00332,Cloud Services,999.0,,
C03839,T025255,O025255,2026-03-02T19:06:47,1999.0,SUCCESS,UPI,HDFC_BANK,,True,True,2468.4,,,,,,,,,,,,PM00001,2027-12-31,P00447,Hardware,1999.0,,
C04094,T025256,O025256,2026-03-02T19:08:06,3998.0,SUCCESS,UPI,AXIS_BANK,,True,True,4902.07,,,,,,,,,,,,PM02881,2026-12-18,P00035,Hardware,1999.0,,
C03226,T025257,O025257,2026-03-02T19:11:20,5999.0,SUCCESS,CARD,SBI,,True,True,7037.66,,,,,,,,,,,,PM01923,2027-01-16,P00179,Hardware,5999.0,,
C00075,T025258,O025258,2026-03-02T19:11:27,14999.0,SUCCESS,UPI,ICICI_BANK,,True,True,15628.19,,,,,,,,,,,,PM02410,2027-02-05,P00420,Cloud Services,14999.0,,
C02321,T025259,O025259,2026-03-02T19:11:52,120000.0,SUCCESS,UPI,ICICI_BANK,,True,True,143526.9,S02359,ACTIVE,299.0,2026-09-03,,,,,,,,PM02359,2028-10-09,P00216,Electronics,120000.0,,
C02160,T025260,O025260,2026-03-02T19:26:14,65000.0,SUCCESS,UPI,ICICI_BANK,,True,True,66119.66,,,,,,,,,,,,PM02328,2028-07-07,P00001,Electronics,65000.0,,
C04477,T025261,O025261,2026-03-02T19:26:36,2999.0,SUCCESS,CARD,AXIS_BANK,,True,True,3666.03,,,,,,,,,,,,PM01695,2027-12-30,P00341,Accessories,2999.0,,
C02554,T025262,O025262,2026-03-02T19:29:22,5999.0,FAILED,UPI,SBI,limit_exceeded,True,True,7188.14,,,,,,,,,M01338,SUSPENDED,2.0,PM04520,2028-06-14,P00413,Hardware,5999.0,,
C01845,T025263,O025263,2026-03-02T19:30:00,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2561.45,,,,,,,,,,,,PM00001,2027-12-31,P00177,Software,2499.0,,
C01518,T025264,O025264,2026-03-02T19:30:24,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,510.73,,,,,,,,,,,,PM04565,2026-09-16,P00019,Accessories,499.0,,
C02964,T025265,O025265,2026-03-02T19:30:30,170000.0,SUCCESS,UPI,HDFC_BANK,,True,True,182661.23,,,,,INV08880,120000.0,2026-08-27,PAID,,,,PM00001,2027-12-31,P00301,Electronics,85000.0,,
C00352,T025266,O025266,2026-03-02T19:34:10,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,547.92,,,,,,,,,,,,PM00001,2027-12-31,P00232,Accessories,499.0,,
C04387,T025267,O025267,2026-03-02T19:38:29,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1596.21,,,,,INV08464,120000.0,2026-09-08,ISSUED,,,,PM00001,2027-12-31,P00443,Accessories,1499.0,,
C03070,T025268,O025268,2026-03-02T19:39:18,85000.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,96236.49,,,,,,,,,,,,PM02605,2029-04-26,P00152,Electronics,85000.0,,
C01172,T025269,O025269,2026-03-02T19:46:01,2499.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,2548.07,S02474,PAUSED,2999.0,2026-08-15,,,,,,,,PM02474,2027-12-18,P00002,Accessories,2499.0,,
C01371,T025270,O025270,2026-03-02T19:58:54,3998.0,SUCCESS,UPI,HDFC_BANK,,True,True,4910.12,,,,,INV09929,250000.0,2026-07-12,OVERDUE,,,,PM00001,2027-12-31,P00265,Office Supplies,1999.0,2026-08-15,UNFULFILLED
C04559,T025271,O025271,2026-03-02T20:00:29,799.0,SUCCESS,CARD,ICICI_BANK,,True,True,922.69,,,,,INV09935,250000.0,2026-09-04,ISSUED,,,,PM04761,2027-03-28,P00116,Office Supplies,799.0,,
C00156,T025272,O025272,2026-03-02T20:09:43,2999.0,SUCCESS,UPI,SBI,,True,True,3177.31,,,,,,,,,M02646,ACTIVE,0.0,PM04473,2028-01-09,P00264,Accessories,2999.0,,
C01461,T025273,O025273,2026-03-02T20:12:59,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,73147.11,,,,,,,,,,,,PM02707,2026-12-22,P00001,Electronics,65000.0,,
C01420,T025274,O025274,2026-03-02T20:20:12,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,563.56,,,,,,,,,,,,PM00001,2027-12-31,P00195,Accessories,499.0,,
C03726,T025275,O025275,2026-03-02T20:24:41,2598.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,3119.87,,,,,,,,,,,,PM02034,2027-01-25,P00003,Accessories,1299.0,,
C01012,T025276,O025276,2026-03-02T20:31:40,499.0,SUCCESS,CARD,HDFC_BANK,,True,True,500.23,,,,,,,,,,,,PM03167,2027-10-05,P00288,Accessories,499.0,,
C00314,T025277,O025277,2026-03-02T20:34:11,45000.0,SUCCESS,UPI,SBI,,True,True,51829.24,S02333,PAST_DUE,9999.0,2026-09-11,INV08954,25000.0,2026-09-04,ISSUED,,,,PM02333,2026-12-22,P00180,Electronics,45000.0,,
C01913,T025278,O025278,2026-03-02T20:37:43,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,3087.23,,,,,,,,,,,,PM00001,2027-12-31,P00218,Cloud Services,2499.0,,
C03609,T025279,O025279,2026-03-02T20:50:18,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,18630.97,,,,,,,,,,,,PM00001,2027-12-31,P00305,Cloud Services,14999.0,,
C00274,T025280,O025280,2026-03-02T20:51:31,85000.0,FAILED,UPI,SBI,insufficient_funds,True,True,100385.27,S01549,PAST_DUE,2999.0,2026-08-10,,,,,,,,PM01549,2028-02-17,P00354,Electronics,85000.0,,
C00814,T025281,O025281,2026-03-02T20:54:00,15000.0,SUCCESS,UPI,AXIS_BANK,,True,True,17111.92,,,,,INV09997,25000.0,2026-07-08,OVERDUE,M01284,ACTIVE,0.0,PM01284,2028-12-30,P00263,Electronics,15000.0,2026-09-10,PENDING
C03129,T025282,O025282,2026-03-02T20:54:05,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,30012.26,,,,,,,,,,,,PM00001,2027-12-31,P00073,Electronics,25000.0,,
C03528,T025283,O025283,2026-03-02T20:56:24,1999.0,SUCCESS,UPI,HDFC_BANK,,True,True,2009.71,,,,,,,,,,,,PM00001,2027-12-31,P00500,Hardware,1999.0,,
C00010,T025284,O025284,2026-03-02T21:04:04,299.0,SUCCESS,CARD,AXIS_BANK,,True,True,302.12,S01917,ACTIVE,299.0,2026-08-23,,,,,M01917,ACTIVE,0.0,PM01917,2027-02-15,P00054,Office Supplies,299.0,,
C04727,T025285,O025285,2026-03-02T21:15:19,85000.0,SUCCESS,UPI,HDFC_BANK,,True,True,105305.45,,,,,,,,,,,,PM00001,2027-12-31,P00174,Electronics,85000.0,,
C01860,T025286,O025286,2026-03-02T21:15:50,5999.0,SUCCESS,UPI,ICICI_BANK,,True,True,6078.81,,,,,,,,,,,,PM04966,2026-09-05,P00465,Hardware,5999.0,,
C01769,T025287,O025287,2026-03-02T21:18:38,29999.0,SUCCESS,UPI,HDFC_BANK,,True,True,33019.86,,,,,,,,,,,,PM00001,2027-12-31,P00350,Software,29999.0,,
C04194,T025288,O025288,2026-03-02T21:24:07,2499.0,SUCCESS,UPI,SBI,,True,True,2910.69,S01181,ACTIVE,499.0,2026-09-12,,,,,,,,PM01181,2028-09-14,P00280,Cloud Services,2499.0,,
C00499,T025289,O025289,2026-03-02T21:27:03,65000.0,SUCCESS,UPI,ICICI_BANK,,True,True,76147.33,,,,,,,,,,,,PM04532,2028-11-17,P00001,Electronics,65000.0,,
C01104,T025290,O025290,2026-03-02T21:33:09,240000.0,FAILED,UPI,HDFC_BANK,insufficient_funds,True,False,245306.46,,,,,,,,,,,,PM00001,2027-12-31,P00357,Electronics,120000.0,,
C04290,T025291,O025291,2026-03-02T21:35:05,15000.0,SUCCESS,UPI,CITI_BANK,,True,True,15990.63,,,,,,,,,,,,PM01053,2027-12-07,P00202,Electronics,15000.0,,
C02803,T025292,O025292,2026-03-02T21:45:56,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,81167.35,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C03042,T025293,O025293,2026-03-02T21:49:18,65000.0,SUCCESS,CARD,SBI,,True,True,74353.01,S01584,CANCELLED,499.0,2026-08-15,,,,,,,,PM01584,2027-09-11,P00001,Electronics,65000.0,,
C01467,T025294,O025294,2026-03-02T21:53:56,29999.0,SUCCESS,UPI,AXIS_BANK,,True,True,32640.86,,,,,INV09979,50000.0,2026-09-22,ISSUED,,,,PM02673,2029-05-22,P00268,Cloud Services,29999.0,,
C02695,T025295,O025295,2026-03-02T22:03:09,2499.0,FAILED,UPI,ICICI_BANK,card_expired,True,False,2781.27,,,,,,,,,,,,PM03101,2029-05-05,P00002,Accessories,2499.0,,
C04204,T025296,O025296,2026-03-02T22:05:54,2499.0,SUCCESS,CARD,HDFC_BANK,,True,True,3025.4,,,,,,,,,M01204,ACTIVE,0.0,PM01204,2027-04-22,P00002,Accessories,2499.0,,
C04922,T025297,O025297,2026-03-02T22:15:27,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2878.43,,,,,,,,,,,,PM00001,2027-12-31,P00175,Software,2499.0,,
C01910,T025298,O025298,2026-03-02T22:16:30,1598.0,SUCCESS,CARD,ICICI_BANK,,True,True,1734.32,,,,,,,,,,,,PM04947,2027-10-31,P00119,Office Supplies,799.0,,
C00772,T025299,O025299,2026-03-02T22:19:34,29999.0,SUCCESS,CARD,ICICI_BANK,,True,True,33777.13,,,,,,,,,,,,PM02765,2027-12-18,P00268,Cloud Services,29999.0,,
C01767,T025300,O025300,2026-03-02T22:21:22,29999.0,SUCCESS,UPI,ICICI_BANK,,True,True,35208.23,,,,,,,,,M02026,ACTIVE,0.0,PM02026,2026-09-25,P00200,Cloud Services,29999.0,,
C01687,T025301,O025301,2026-03-02T22:25:14,65000.0,SUCCESS,MANDATE,KOTAK_BANK,,True,True,68347.52,,,,,,,,,,,,PM04644,2028-06-27,P00001,Electronics,65000.0,,
C01719,T025302,O025302,2026-03-02T22:31:55,2499.0,FAILED,UPI,HDFC_BANK,insufficient_funds,True,False,2786.71,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C01220,T025303,O025303,2026-03-02T22:38:01,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1378.24,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C02737,T025304,O025304,2026-03-02T22:43:08,85000.0,SUCCESS,CARD,AXIS_BANK,,True,True,105261.45,,,,,,,,,,,,PM01343,2027-08-17,P00460,Electronics,85000.0,,
C04858,T025305,O025305,2026-03-02T22:46:04,4999.0,SUCCESS,UPI,ICICI_BANK,,True,True,5534.69,,,,,INV08883,1200000.0,2026-07-18,PAID,,,,PM02989,2027-06-09,P00120,Accessories,4999.0,,
C00248,T025306,O025306,2026-03-02T22:54:00,15000.0,SUCCESS,UPI,HDFC_BANK,,True,True,16504.13,,,,,,,,,,,,PM00001,2027-12-31,P00041,Electronics,15000.0,,
C02840,T025307,O025307,2026-03-02T23:03:36,65000.0,SUCCESS,UPI,ICICI_BANK,,True,True,81124.2,S02436,ACTIVE,999.0,2026-09-29,,,,,,,,PM02436,2026-09-03,P00001,Electronics,65000.0,,
C04816,T025308,O025308,2026-03-02T23:06:13,999.0,FAILED,CARD,SBI,limit_exceeded,True,True,1044.03,,,,,INV09635,500000.0,2026-07-11,OVERDUE,M01921,SUSPENDED,2.0,PM04909,2026-09-03,P00451,Cloud Services,999.0,,
C02082,T025309,O025309,2026-03-02T23:08:38,799.0,SUCCESS,UPI,KOTAK_BANK,,True,True,964.72,,,,,,,,,,,,PM04944,2028-10-03,P00412,Hardware,799.0,,
C02737,T025310,O025310,2026-03-02T23:12:08,15000.0,SUCCESS,CARD,AXIS_BANK,,True,True,17180.38,,,,,,,,,,,,PM01343,2027-08-17,P00473,Electronics,15000.0,,
C00499,T025311,O025311,2026-03-02T23:16:36,999.0,SUCCESS,UPI,ICICI_BANK,,True,True,1170.84,,,,,,,,,,,,PM04532,2028-11-17,P00173,Accessories,999.0,,
C02955,T025312,O025312,2026-03-02T23:17:52,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,551.18,,,,,,,,,,,,PM00001,2027-12-31,P00287,Accessories,499.0,,
C01898,T025313,O025313,2026-03-02T23:28:02,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,542.25,,,,,,,,,,,,PM00001,2027-12-31,P00247,Accessories,499.0,,
C03645,T025314,O025314,2026-03-02T23:31:21,4999.0,SUCCESS,CARD,HDFC_BANK,,True,True,5648.98,S00742,ACTIVE,499.0,2026-09-03,,,,,,,,PM03887,2026-09-17,P00316,Software,4999.0,,
C02502,T025315,O025315,2026-03-02T23:32:29,120000.0,SUCCESS,UPI,AXIS_BANK,,True,True,145689.92,S02873,ACTIVE,499.0,2026-08-09,,,,,,,,PM04828,2026-12-12,P00477,Electronics,120000.0,,
C00489,T025316,O025316,2026-03-02T23:34:00,1299.0,SUCCESS,CARD,SBI,,True,True,1560.39,,,,,INV09358,25000.0,2026-08-09,PAID,,,,PM03327,2028-11-17,P00003,Accessories,1299.0,,
C00753,T025317,O025317,2026-03-02T23:34:08,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2703.01,,,,,,,,,,,,PM00001,2027-12-31,P00102,Software,2499.0,,
C04434,T025318,O025318,2026-03-02T23:40:24,1999.0,SUCCESS,UPI,AXIS_BANK,,True,True,2356.29,,,,,,,,,M02631,ACTIVE,0.0,PM03839,2026-10-15,P00128,Office Supplies,1999.0,,
C02969,T025319,O025319,2026-03-02T23:41:51,15000.0,SUCCESS,UPI,HDFC_BANK,,True,True,15341.57,,,,,,,,,,,,PM00001,2027-12-31,P00206,Electronics,15000.0,,
C00338,T025320,O025320,2026-03-02T23:45:42,130000.0,SUCCESS,UPI,HDFC_BANK,,True,True,147854.94,,,,,,,,,M00074,ACTIVE,0.0,PM00074,2026-09-01,P00001,Electronics,65000.0,,
C01467,T025321,O025321,2026-03-02T23:46:04,499.0,PENDING,UPI,AXIS_BANK,,True,False,555.8,,,,,INV09979,50000.0,2026-09-22,ISSUED,,,,PM02673,2029-05-22,P00247,Accessories,499.0,,
C03785,T025322,O025322,2026-03-02T23:48:44,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,28341.34,,,,,,,,,,,,PM00001,2027-12-31,P00073,Electronics,25000.0,,
C02886,T025323,O025323,2026-03-02T23:48:50,1299.0,FAILED,UPI,HDFC_BANK,timeout,True,False,1473.07,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C04405,T025324,O025324,2026-03-02T23:50:09,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,578.25,,,,,,,,,,,,PM00001,2027-12-31,P00161,Accessories,499.0,,
C01379,T025325,O025325,2026-03-02T23:51:27,65000.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,77652.1,,,,,,,,,,,,PM04566,2029-01-21,P00001,Electronics,65000.0,,
C04363,T025326,O025326,2026-03-02T23:53:15,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,29462.19,,,,,,,,,,,,PM00001,2027-12-31,P00073,Electronics,25000.0,,
C02092,T025327,O025327,2026-03-02T23:53:26,1299.0,SUCCESS,UPI,AXIS_BANK,,True,True,1369.86,,,,,,,,,,,,PM04749,2026-12-28,P00003,Accessories,1299.0,,
C04859,T025328,O025328,2026-03-02T23:57:46,15000.0,FAILED,CARD,KOTAK_BANK,card_expired,True,False,15362.38,,,,,,,,,,,,PM03624,2028-02-22,P00027,Electronics,15000.0,,
C04250,T025329,O025329,2026-03-03T00:10:45,14999.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,18499.72,,,,,,,,,,,,PM02688,2027-10-24,P00212,Software,14999.0,,
C04654,T025330,O025330,2026-03-03T00:17:37,2998.0,SUCCESS,MANDATE,KOTAK_BANK,,True,True,3704.58,,,,,,,,,,,,PM03263,2026-09-10,P00181,Accessories,1499.0,,
C04176,T025331,O025331,2026-03-03T00:17:45,1598.0,FAILED,UPI,ICICI_BANK,card_expired,True,False,1768.65,,,,,,,,,,,,PM00573,2027-11-18,P00359,Hardware,799.0,,
C03722,T025332,O025332,2026-03-03T00:19:49,799.0,SUCCESS,UPI,HDFC_BANK,,True,True,947.46,,,,,,,,,,,,PM00001,2027-12-31,P00119,Office Supplies,799.0,,
C03982,T025333,O025333,2026-03-03T00:21:08,14999.0,SUCCESS,CARD,KOTAK_BANK,,True,True,15954.09,,,,,,,,,M00677,ACTIVE,0.0,PM00677,2028-01-26,P00389,Cloud Services,14999.0,,
C02790,T025334,O025334,2026-03-03T00:23:30,5998.0,SUCCESS,UPI,HDFC_BANK,,True,True,6563.0,,,,,,,,,,,,PM04286,2029-01-09,P00107,Accessories,2999.0,,
C01938,T025335,O025335,2026-03-03T00:24:04,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5956.91,,,,,,,,,,,,PM00001,2027-12-31,P00082,Software,4999.0,,
C02019,T025336,O025336,2026-03-03T00:26:13,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2508.08,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C02110,T025337,O025337,2026-03-03T00:26:21,1999.0,SUCCESS,CARD,ICICI_BANK,,True,True,2188.14,,,,,,,,,M01351,ACTIVE,0.0,PM01351,2026-07-02,P00479,Hardware,1999.0,,
C02528,T025338,O025338,2026-03-03T00:26:28,85000.0,SUCCESS,UPI,SBI,,True,True,85150.27,S02745,ACTIVE,299.0,2026-08-20,,,,,,,,PM03076,2028-02-11,P00370,Electronics,85000.0,,
C03396,T025339,O025339,2026-03-03T00:28:11,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1223.5,,,,,,,,,,,,PM00001,2027-12-31,P00028,Accessories,999.0,,
C01797,T025340,O025340,2026-03-03T00:28:18,1499.0,PENDING,CARD,HDFC_BANK,,True,False,1610.29,S01340,ACTIVE,999.0,2026-08-14,,,,,,,,PM01340,2027-01-10,P00345,Accessories,1499.0,,
C03414,T025341,O025341,2026-03-03T00:28:35,45000.0,FAILED,UPI,HDFC_BANK,card_expired,True,False,52793.5,,,,,,,,,,,,PM00001,2027-12-31,P00245,Electronics,45000.0,,
C01646,T025342,O025342,2026-03-03T00:29:03,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,68726.25,,,,,,,,,,,,PM00986,2026-09-06,P00001,Electronics,65000.0,,
C02838,T025343,O025343,2026-03-03T00:29:55,45000.0,FAILED,MANDATE,HDFC_BANK,insufficient_funds,True,False,54621.47,,,,,,,,,,,,PM04379,2028-04-21,P00441,Electronics,45000.0,,
C03295,T025344,O025344,2026-03-03T00:30:25,5999.0,SUCCESS,UPI,ICICI_BANK,,True,True,6986.81,,,,,,,,,M01250,ACTIVE,0.0,PM04352,2027-08-13,P00113,Hardware,5999.0,,
C01943,T025345,O025345,2026-03-03T00:38:50,3998.0,SUCCESS,UPI,HDFC_BANK,,True,True,4752.76,,,,,,,,,,,,PM04335,2028-07-27,P00447,Hardware,1999.0,,
C02734,T025346,O025346,2026-03-03T00:41:04,499.0,SUCCESS,CARD,SBI,,True,True,513.86,S00309,ACTIVE,299.0,2026-08-21,INV09647,50000.0,2026-08-22,PAID,,,,PM00309,2028-05-15,P00244,Accessories,499.0,,
C00077,T025347,O025347,2026-03-03T00:49:06,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2547.03,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C02383,T025348,O025348,2026-03-03T00:54:21,25000.0,SUCCESS,CARD,ICICI_BANK,,True,True,27597.63,,,,,,,,,M01664,ACTIVE,0.0,PM04058,2027-07-09,P00373,Electronics,25000.0,,
C04117,T025349,O025349,2026-03-03T00:55:24,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1386.72,,,,,,,,,,,,PM01500,2026-11-26,P00003,Accessories,1299.0,,
C01438,T025350,O025350,2026-03-03T00:57:28,15000.0,SUCCESS,UPI,HDFC_BANK,,True,True,18054.32,,,,,,,,,,,,PM00001,2027-12-31,P00430,Electronics,15000.0,,
C01257,T025351,O025351,2026-03-03T01:00:33,65000.0,SUCCESS,UPI,AXIS_BANK,,True,True,67877.69,S02274,PAST_DUE,499.0,2026-08-01,,,,,,,,PM04534,2026-07-04,P00001,Electronics,65000.0,,
C03847,T025352,O025352,2026-03-03T01:01:24,2998.0,SUCCESS,UPI,HDFC_BANK,,True,True,3338.6,,,,,,,,,,,,PM00001,2027-12-31,P00458,Accessories,1499.0,,
C01560,T025353,O025353,2026-03-03T01:02:20,11998.0,SUCCESS,UPI,HDFC_BANK,,True,True,12502.63,,,,,,,,,,,,PM00001,2027-12-31,P00413,Hardware,5999.0,,
